OTU ID	HerbaGuinea.d1	Gandules.K4	C2	Camposta.3	S3	Sunflower14	Guineagrass1	Sunflower7	Guineagrass8	G3	S1	MarigoldI3	Tobacco.B5	Gandules3	Cosmos13	Gandules.K3	M3	M2	G1	Girasoles.G6	HerbaGuinea.5	Maravilla.F1B	Gandules10	C3	M1	C1	Gandules5	Tobacco.B3	Maravilla.F1A	Camposta.5	MarigoldA2	Tobacco.B1	Gandules.K2	Girasoles.E5	Gandules4	Girasoles.E10	Camposta.4	Guineagrass3	Comsos1	Girasoles.G9	S2	Gandules2	Tobacco.B2	Tobacco.B4	Camposta.1	Marigold5B	Cosmo.T.C3	Maravilla.F1	Cosmo.T.A1	Lasemillera	Cosmo.T.A5	Gandules.K6	Sunflower3	Camposta.2	G2
8c4af4f225be71929fefc4dd3c7b1d58	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
9973e34fbb3798b261f8978c3fdbfe62	4.0	1.0	11.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	5.0	5.0	2.0	0.0	2.0	1.0	5.0	2.0	5.0	2.0	1.0	1.0	5.0	0.0	4.0	0.0	3.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	2.0	7.0	2.0	0.0	4.0	13.0	1.0	0.0	4.0
0cb25f66423b689d92f812bd48b201e9	4.0	2.0	0.0	0.0	0.0	5.0	3.0	5.0	0.0	0.0	0.0	3.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	12.0	0.0	0.0	0.0	1.0	4.0	5.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	2.0	2.0	0.0	30.0	8.0	0.0	26.0	0.0	21.0	4.0	6.0	0.0	0.0
a92bfd52c0e525134fe28377bb998bfa	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	4.0	0.0	0.0	0.0	2.0	2.0	11.0	0.0	9.0	7.0	3.0	5.0	3.0	0.0	0.0	9.0	6.0	0.0	0.0	3.0	3.0	4.0	0.0	7.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0
ff3745f9e4f2463ba5b851eff30c5b70	4.0	3.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	3.0	3.0	3.0	4.0	5.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	3.0	7.0	5.0	0.0	8.0	0.0	2.0	3.0	0.0	0.0	0.0	4.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	4.0	2.0	0.0	9.0	12.0	3.0	0.0	0.0
b83835fd6d1b8fe6aba239b50ff4cf8c	4.0	11.0	0.0	0.0	0.0	8.0	12.0	8.0	9.0	0.0	0.0	0.0	16.0	8.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	8.0	6.0	11.0	0.0	15.0	8.0	6.0	3.0	14.0	10.0	0.0	15.0	6.0	2.0	0.0	14.0	17.0	16.0	0.0	18.0	0.0	6.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0
2e02128a36be0183d0d4cad3f07184ee	4.0	14.0	0.0	0.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	3.0	2.0	0.0	3.0	4.0	3.0	2.0	2.0	0.0	9.0	8.0	13.0	0.0	2.0	2.0	0.0	6.0	4.0	0.0	13.0	1.0	6.0	4.0	5.0	2.0	0.0	9.0	0.0	4.0	0.0	5.0	0.0	2.0	0.0	1.0	3.0	7.0	5.0	0.0	4.0	23.0	5.0	0.0	0.0
41f5cd629fb4b35511e41e4586f7da5c	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	3.0	4.0	10.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	6.0	1.0	1.0	2.0	4.0	0.0	0.0	3.0	7.0	0.0	0.0	4.0	1.0	0.0	0.0	7.0	7.0	1.0	3.0	0.0	16.0	1.0	8.0	0.0	0.0
1a0e3b4e8f517ffe5518db7b7e68332b	4.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	4.0	3.0	0.0	0.0	4.0	2.0	0.0	0.0
8268106a82ba1b5861c2ab16b833b79f	4.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	4.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	9.0	0.0	4.0	3.0	0.0	0.0	0.0	10.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	8.0	2.0	3.0	0.0	4.0	3.0	2.0	0.0	0.0
b1ec8ae809d9624f0ca9c11af773d56f	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	11.0	0.0	11.0	0.0	46.0	0.0	2.0	0.0	0.0
927982ffc8af1eea106713f9a95be9ad	4.0	13.0	0.0	0.0	0.0	30.0	12.0	30.0	26.0	0.0	0.0	14.0	9.0	10.0	15.0	9.0	0.0	0.0	0.0	0.0	8.0	3.0	7.0	0.0	0.0	0.0	10.0	5.0	8.0	0.0	17.0	18.0	7.0	3.0	10.0	0.0	0.0	8.0	15.0	0.0	0.0	10.0	9.0	7.0	0.0	22.0	7.0	17.0	6.0	0.0	12.0	18.0	7.0	0.0	0.0
9118b79ce6c705e1f2faa1f59c24df44	4.0	12.0	0.0	0.0	0.0	4.0	3.0	4.0	17.0	0.0	0.0	0.0	8.0	8.0	5.0	6.0	0.0	0.0	0.0	14.0	3.0	5.0	6.0	0.0	0.0	0.0	8.0	15.0	7.0	0.0	6.0	17.0	8.0	4.0	3.0	0.0	0.0	0.0	8.0	12.0	0.0	3.0	12.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	21.0	6.0	0.0	0.0
3874439c963ec4a9e4273f4e147381ca	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	3.0	3.0	0.0	0.0	3.0	5.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
cf32b4e162368a01b9d1a7ca0af78a46	4.0	1.0	0.0	0.0	0.0	9.0	5.0	9.0	4.0	0.0	0.0	8.0	8.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	3.0	2.0	17.0	0.0	0.0	0.0	4.0	5.0	11.0	0.0	4.0	3.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	7.0	0.0	22.0	3.0	9.0	5.0	0.0	6.0	21.0	9.0	0.0	2.0
16441f52f2ac5b71bf995e2ae99ca7d8	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0
ee7aa90cdd662e2ae9517f612c76093f	4.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0	1.0	0.0	0.0	6.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	9.0	0.0	0.0	1.0	5.0	3.0	0.0	5.0	4.0	0.0	0.0	5.0	0.0	10.0	0.0	6.0	0.0	11.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
397f0e3dbd1bb5eeb2930049d1ce310d	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
be7c9b75025007edbf3ac61548695a50	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed110368b746e3d466276ae2617ff66d	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	2.0	0.0	0.0	7.0	5.0	0.0	0.0
cf124ebf70bdb7647e2d266fd350e5ec	4.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
b1df29d2df11b12ca4dcc401e4110962	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	1.0	2.0	5.0	0.0	0.0
1810eeb9c0b1e6af10d5f92c31ea90ec	4.0	6.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	1.0	2.0	0.0	2.0	4.0	2.0	0.0	0.0
a8b27f18ea1679a1c5c0e5d2149a7bcd	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	8.0	2.0	0.0	0.0
be575a14184227a99f4b051511e5ad55	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
091effbfbd244117ed5068815a8a004b	4.0	5.0	0.0	0.0	0.0	2.0	3.0	2.0	4.0	0.0	0.0	8.0	2.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	11.0	4.0	3.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	10.0	0.0	0.0	5.0	14.0	6.0	0.0	5.0	12.0	0.0	0.0	14.0	2.0	4.0	0.0	5.0	10.0	10.0	0.0	0.0	3.0	4.0	3.0	0.0	0.0
af56e10878f58da4ec382bc0df0dacd9	4.0	0.0	11.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	5.0	6.0	2.0	0.0	1.0	18.0	4.0	0.0	0.0	2.0	4.0	12.0	18.0	8.0	6.0	0.0	0.0	0.0	0.0	11.0	5.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	2.0	0.0	16.0
05d7e4e1f029a90d60540963c268c6e8	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c793b2e7040ae4dd2165add94330d79f	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	7.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	4.0	0.0	2.0	0.0	3.0	0.0	0.0
31a4896b55babb2abc569e9a9857d3aa	4.0	15.0	0.0	0.0	0.0	29.0	10.0	29.0	26.0	0.0	0.0	7.0	52.0	19.0	23.0	6.0	0.0	0.0	0.0	20.0	3.0	15.0	7.0	0.0	0.0	0.0	19.0	8.0	7.0	0.0	29.0	19.0	6.0	2.0	6.0	0.0	0.0	22.0	25.0	15.0	0.0	6.0	23.0	20.0	0.0	20.0	12.0	36.0	2.0	0.0	4.0	33.0	2.0	0.0	0.0
b90d543c9572487c4423a18fa18e520c	4.0	5.0	0.0	0.0	0.0	6.0	0.0	6.0	3.0	0.0	0.0	2.0	2.0	0.0	4.0	3.0	2.0	0.0	0.0	6.0	2.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	2.0	0.0	4.0	6.0	2.0	3.0	0.0	2.0	6.0	2.0	0.0	0.0
e75dbb591e0388187d31e08d3abc533b	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	2.0	0.0	3.0	3.0	0.0	0.0	0.0
a3429c78fa2250435f41ae8f74cb666e	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
52842f719bc49e7ff5709f3e9d63c599	4.0	6.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	4.0	4.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	14.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	3.0	2.0	7.0	0.0	2.0	2.0	0.0	0.0	10.0	0.0	0.0	2.0	0.0	2.0	0.0	11.0	9.0	5.0	10.0	0.0	7.0	6.0	6.0	0.0	0.0
6d4e80203083129f062481657c9794c9	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
3dca91eb88d1ae9b62bf06a51d3d9f8b	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	9.0	2.0	3.0	2.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0
5a0fd1b1097cc4d439f1428dd284c498	4.0	0.0	0.0	0.0	0.0	9.0	4.0	9.0	4.0	0.0	0.0	11.0	4.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	7.0	5.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	5.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	3.0	2.0	0.0	8.0	7.0	7.0	9.0	0.0	16.0	5.0	6.0	0.0	0.0
734455c31ae015c45cf29a43c4ee44be	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0
c0fd13d1985588301dc797871a3b820b	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
9da56d76da628140a19eaef02c9f9580	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0
ebfd7babd95c68811a91f6e5021c47ab	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0
f124116bf59f23c160513ad285fd4ad3	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0
c7820f3ded79d3ead1d703d1ecd758a4	3.0	5.0	4.0	0.0	0.0	1.0	2.0	1.0	3.0	0.0	1.0	3.0	2.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	3.0	6.0	4.0	0.0	4.0	0.0	0.0	8.0	0.0	2.0	0.0	7.0	5.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	3.0	3.0	3.0	5.0	0.0	10.0	0.0	14.0	0.0	2.0
ef79aa896212c1c5cb70a0268c096f00	3.0	3.0	24.0	176.0	26.0	5.0	8.0	5.0	6.0	15.0	20.0	0.0	12.0	8.0	1.0	6.0	20.0	21.0	14.0	1.0	1.0	2.0	5.0	49.0	21.0	39.0	8.0	10.0	0.0	0.0	9.0	0.0	7.0	5.0	7.0	0.0	1001.0	2.0	1.0	7.0	18.0	7.0	7.0	3.0	260.0	1.0	3.0	1.0	0.0	0.0	1.0	8.0	4.0	0.0	31.0
82dab61dd63598195bc7cb978ec6c0e5	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
6213720f44cba1c743499e7370434461	3.0	2.0	0.0	0.0	0.0	7.0	7.0	7.0	3.0	0.0	0.0	0.0	11.0	0.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	2.0	3.0	0.0	20.0	0.0	6.0	3.0	0.0	12.0	9.0	0.0	0.0	0.0
b2e683c72e944ae3fed8679426764b66	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	2.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0
10d5dcc8e4cbe6fadd34ab59ae2cb79a	3.0	0.0	6.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	0.0	4.0	4.0	7.0	19.0	15.0	9.0	6.0	2.0	0.0	3.0	4.0	15.0	9.0	4.0	0.0	5.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	46.0	0.0	0.0	8.0
507d9a46661562a7c2ff20360bcb4b09	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	10.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
e4d526a8282d97cab34dcf51702a1ed9	3.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	4.0	0.0	5.0	4.0	5.0	0.0	0.0
63428ae8a62add6f9b6a95244c610cc5	3.0	5.0	0.0	0.0	0.0	4.0	2.0	4.0	5.0	0.0	0.0	9.0	11.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	4.0	2.0	13.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	8.0	0.0	0.0	16.0	7.0	6.0	4.0	0.0	7.0	5.0	8.0	0.0	0.0
4e1d7b5365b3e204c071bdce8ae16873	3.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	3.0	8.0	5.0	6.0	3.0	0.0	0.0	0.0	0.0	3.0	5.0	7.0	0.0	0.0	0.0	5.0	4.0	3.0	0.0	12.0	4.0	0.0	3.0	2.0	0.0	0.0	8.0	10.0	1.0	0.0	2.0	5.0	4.0	0.0	7.0	15.0	0.0	11.0	0.0	9.0	6.0	2.0	0.0	0.0
0bc57806efe489c04283e720a0d646d4	3.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	7.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	4.0	6.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
f3c3e099248e4a8e37ff699239ca76c6	3.0	7.0	0.0	0.0	0.0	2.0	2.0	2.0	14.0	0.0	0.0	12.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	6.0	3.0	7.0	21.0	0.0	0.0	0.0	6.0	0.0	10.0	0.0	2.0	20.0	10.0	3.0	7.0	8.0	0.0	0.0	12.0	4.0	0.0	7.0	3.0	3.0	0.0	4.0	8.0	13.0	5.0	0.0	12.0	8.0	4.0	0.0	0.0
7e6b532f650483b1387db2c2b0366789	3.0	20.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	5.0	7.0	22.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0	8.0	13.0	0.0	0.0
39d6bcd44a7a0b748a2f75941f9a9ebe	3.0	0.0	2.0	0.0	11.0	2.0	6.0	2.0	0.0	1.0	2.0	4.0	8.0	2.0	0.0	4.0	0.0	5.0	3.0	2.0	2.0	2.0	3.0	8.0	5.0	5.0	2.0	6.0	2.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	11.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0
